"","bins","chr","mark"
"415",6,"1","ScnbKXS_4254-HRSCAF-5010_9250786"
"416",6,"1","ScnbKXS_4254-HRSCAF-5010_9251763"
"417",6,"1","ScnbKXS_4254-HRSCAF-5010_14238333"
"418",6,"1","ScnbKXS_4254-HRSCAF-5010_14238348"
"419",6,"1","ScnbKXS_4254-HRSCAF-5010_14238862"
"420",6,"1","ScnbKXS_4254-HRSCAF-5010_14239700"
"421",6,"1","ScnbKXS_7574-HRSCAF-8850_2102298"
"422",6,"1","ScnbKXS_11414-HRSCAF-13308_327748"
"423",6,"1","ScnbKXS_11414-HRSCAF-13308_328008"
"424",6,"1","ScnbKXS_11414-HRSCAF-13308_328099"
"425",6,"1","ScnbKXS_11414-HRSCAF-13308_328407"
"426",6,"1","ScnbKXS_11414-HRSCAF-13308_329958"
"427",6,"1","ScnbKXS_11414-HRSCAF-13308_358712"
"428",6,"1","ScnbKXS_11414-HRSCAF-13308_358844"
"429",6,"1","ScnbKXS_13921-HRSCAF-16245_65382"
"430",6,"1","ScnbKXS_13921-HRSCAF-16245_104058"
"431",6,"1","ScnbKXS_13921-HRSCAF-16245_369338"
"432",6,"1","ScnbKXS_13921-HRSCAF-16245_373662"
"433",6,"1","ScnbKXS_13921-HRSCAF-16245_549322"
"434",6,"1","ScnbKXS_13921-HRSCAF-16245_1269854"
"435",6,"1","ScnbKXS_13921-HRSCAF-16245_1271400"
"436",6,"1","ScnbKXS_13921-HRSCAF-16245_1321144"
"437",6,"1","ScnbKXS_13921-HRSCAF-16245_1321380"
"438",6,"1","ScnbKXS_13921-HRSCAF-16245_2650177"
"439",6,"1","ScnbKXS_13921-HRSCAF-16245_4561810"
"440",6,"1","ScnbKXS_13921-HRSCAF-16245_4561844"
"441",6,"1","ScnbKXS_13921-HRSCAF-16245_7098925"
"442",6,"1","ScnbKXS_13921-HRSCAF-16245_7728290"
"443",6,"1","ScnbKXS_13921-HRSCAF-16245_7728464"
"444",6,"1","ScnbKXS_13921-HRSCAF-16245_9023420"
"445",6,"1","ScnbKXS_13921-HRSCAF-16245_9023585"
"446",6,"1","ScnbKXS_13921-HRSCAF-16245_9176730"
"447",6,"1","ScnbKXS_13921-HRSCAF-16245_9725470"
"448",6,"1","ScnbKXS_13921-HRSCAF-16245_9725571"
"449",6,"1","ScnbKXS_13921-HRSCAF-16245_9725574"
"450",6,"1","ScnbKXS_13921-HRSCAF-16245_9725643"
"451",6,"1","ScnbKXS_13921-HRSCAF-16245_9833393"
"452",6,"1","ScnbKXS_13921-HRSCAF-16245_9833875"
"453",6,"1","ScnbKXS_14162-HRSCAF-16520_51788389"
"454",6,"1","ScnbKXS_14162-HRSCAF-16520_51789456"
"455",6,"1","ScnbKXS_14162-HRSCAF-16520_51791757"
"456",6,"1","ScnbKXS_14162-HRSCAF-16520_51791796"
"457",6,"1","ScnbKXS_14162-HRSCAF-16520_81184980"
"458",6,"1","ScnbKXS_14162-HRSCAF-16520_81185934"
"459",6,"1","ScnbKXS_14162-HRSCAF-16520_81186331"
"460",6,"1","ScnbKXS_14162-HRSCAF-16520_120641690"
"461",6,"1","ScnbKXS_14162-HRSCAF-16520_120645265"
"462",6,"1","ScnbKXS_14219-HRSCAF-16584_204446"
"463",6,"1","ScnbKXS_14219-HRSCAF-16584_462075"
"464",6,"1","ScnbKXS_14219-HRSCAF-16584_462265"
"465",6,"1","ScnbKXS_14219-HRSCAF-16584_5839875"
"466",6,"1","ScnbKXS_14219-HRSCAF-16584_5840163"
"467",6,"1","ScnbKXS_14219-HRSCAF-16584_8024864"
"468",6,"1","ScnbKXS_15822-HRSCAF-18587_447033"
"469",6,"1","ScnbKXS_15822-HRSCAF-18587_447666"
"470",6,"1","ScnbKXS_15822-HRSCAF-18587_448540"
"471",6,"1","ScnbKXS_15822-HRSCAF-18587_495727"
"472",6,"1","ScnbKXS_15927-HRSCAF-18817_651087"
"473",6,"1","ScnbKXS_15927-HRSCAF-18817_651132"
"474",6,"1","ScnbKXS_15927-HRSCAF-18817_964531"
"475",6,"1","ScnbKXS_15927-HRSCAF-18817_1965722"
"476",6,"1","ScnbKXS_15927-HRSCAF-18817_2020588"
"477",6,"1","ScnbKXS_15927-HRSCAF-18817_2020753"
"478",6,"1","ScnbKXS_15927-HRSCAF-18817_2020772"
"479",6,"1","ScnbKXS_15927-HRSCAF-18817_2134226"
"480",6,"1","ScnbKXS_15927-HRSCAF-18817_2138591"
"481",6,"1","ScnbKXS_15927-HRSCAF-18817_2139054"
"482",6,"1","ScnbKXS_15927-HRSCAF-18817_3138398"
"483",6,"1","ScnbKXS_15927-HRSCAF-18817_3144661"
"484",6,"1","ScnbKXS_15927-HRSCAF-18817_4294668"
"485",6,"1","ScnbKXS_15927-HRSCAF-18817_4295098"
"486",6,"1","ScnbKXS_15927-HRSCAF-18817_4295106"
"487",6,"1","ScnbKXS_15927-HRSCAF-18817_4295108"
"488",6,"1","ScnbKXS_15927-HRSCAF-18817_4295134"
"489",6,"1","ScnbKXS_15927-HRSCAF-18817_4945342"
"490",6,"1","ScnbKXS_15927-HRSCAF-18817_6160661"
"491",6,"1","ScnbKXS_15927-HRSCAF-18817_6245816"
"492",6,"1","ScnbKXS_16133-HRSCAF-19278_32848"
"493",6,"1","ScnbKXS_16133-HRSCAF-19278_46359"
"494",6,"1","ScnbKXS_16133-HRSCAF-19278_537017"
"495",6,"1","ScnbKXS_16133-HRSCAF-19278_538275"
"496",6,"1","ScnbKXS_16133-HRSCAF-19278_540297"
"497",6,"1","ScnbKXS_16133-HRSCAF-19278_540925"
"498",6,"1","ScnbKXS_16133-HRSCAF-19278_1578462"
"499",6,"1","ScnbKXS_16133-HRSCAF-19278_1581098"
"500",6,"1","ScnbKXS_16133-HRSCAF-19278_1811389"
"501",6,"1","ScnbKXS_16133-HRSCAF-19278_3151879"
"502",6,"1","ScnbKXS_16133-HRSCAF-19278_3152414"
"503",6,"1","ScnbKXS_16133-HRSCAF-19278_3153740"
"504",6,"1","ScnbKXS_16133-HRSCAF-19278_3663938"
"505",6,"1","ScnbKXS_16133-HRSCAF-19278_3692277"
"506",6,"1","ScnbKXS_16133-HRSCAF-19278_3692352"
"507",6,"1","ScnbKXS_16133-HRSCAF-19278_3692827"
"508",6,"1","ScnbKXS_16133-HRSCAF-19278_3693204"
"509",6,"1","ScnbKXS_16133-HRSCAF-19278_3730136"
"510",6,"1","ScnbKXS_16133-HRSCAF-19278_4082152"
"511",6,"1","ScnbKXS_16133-HRSCAF-19278_4082153"
"512",6,"1","ScnbKXS_16133-HRSCAF-19278_4082155"
"513",6,"1","ScnbKXS_16133-HRSCAF-19278_4082162"
"514",6,"1","ScnbKXS_16133-HRSCAF-19278_4463407"
"515",6,"1","ScnbKXS_16133-HRSCAF-19278_4463926"
"516",6,"1","ScnbKXS_16133-HRSCAF-19278_4477817"
"517",6,"1","ScnbKXS_16133-HRSCAF-19278_4477818"
"518",6,"1","ScnbKXS_16133-HRSCAF-19278_4680703"
"519",6,"1","ScnbKXS_16133-HRSCAF-19278_4681500"
"520",6,"1","ScnbKXS_16133-HRSCAF-19278_4715683"
"521",6,"1","ScnbKXS_16133-HRSCAF-19278_4716974"
"522",6,"1","ScnbKXS_16133-HRSCAF-19278_4717027"
"523",6,"1","ScnbKXS_16133-HRSCAF-19278_5016088"
"524",6,"1","ScnbKXS_16133-HRSCAF-19278_5126446"
"525",6,"1","ScnbKXS_16133-HRSCAF-19278_5238606"
"526",6,"1","ScnbKXS_16133-HRSCAF-19278_5291746"
"527",6,"1","ScnbKXS_16133-HRSCAF-19278_5535608"
"528",6,"1","ScnbKXS_16133-HRSCAF-19278_8999921"
"529",6,"1","ScnbKXS_16133-HRSCAF-19278_9996510"
"530",6,"1","ScnbKXS_16133-HRSCAF-19278_9999133"
"531",6,"1","ScnbKXS_16655-HRSCAF-20348_2733337"
"532",6,"1","ScnbKXS_16655-HRSCAF-20348_2742610"
"533",6,"1","ScnbKXS_16655-HRSCAF-20348_2742762"
"534",6,"1","ScnbKXS_16655-HRSCAF-20348_3107412"
"535",6,"1","ScnbKXS_16655-HRSCAF-20348_3458051"
"536",6,"1","ScnbKXS_16655-HRSCAF-20348_4465384"
"537",6,"1","ScnbKXS_16655-HRSCAF-20348_4465538"
"538",6,"1","ScnbKXS_16655-HRSCAF-20348_4465555"
"539",6,"1","ScnbKXS_16655-HRSCAF-20348_4465660"
"540",6,"1","ScnbKXS_16655-HRSCAF-20348_4465673"
"541",6,"1","ScnbKXS_16655-HRSCAF-20348_4465682"
"542",6,"1","ScnbKXS_16655-HRSCAF-20348_4465805"
"543",6,"1","ScnbKXS_16655-HRSCAF-20348_4837016"
"544",6,"1","ScnbKXS_16655-HRSCAF-20348_5179603"
"545",6,"1","ScnbKXS_16655-HRSCAF-20348_5180051"
"546",6,"1","ScnbKXS_16655-HRSCAF-20348_5182958"
"547",6,"1","ScnbKXS_16655-HRSCAF-20348_6030578"
"548",6,"1","ScnbKXS_16655-HRSCAF-20348_6031231"
"549",6,"1","ScnbKXS_16655-HRSCAF-20348_6031667"
"550",6,"1","ScnbKXS_16655-HRSCAF-20348_6791412"
"551",6,"1","ScnbKXS_16918-HRSCAF-20903_918350"
"552",6,"1","ScnbKXS_16918-HRSCAF-20903_1370982"
"553",6,"1","ScnbKXS_16918-HRSCAF-20903_3191480"
"554",6,"1","ScnbKXS_16918-HRSCAF-20903_3192066"
"555",6,"1","ScnbKXS_17162-HRSCAF-21394_5440366"
"556",6,"1","ScnbKXS_17162-HRSCAF-21394_7168935"
"557",6,"1","ScnbKXS_17162-HRSCAF-21394_7169501"
"558",6,"1","ScnbKXS_17162-HRSCAF-21394_9820765"
"559",6,"1","ScnbKXS_17162-HRSCAF-21394_10248764"
"560",6,"1","ScnbKXS_17162-HRSCAF-21394_11452314"
"561",6,"1","ScnbKXS_17162-HRSCAF-21394_11454950"
"562",6,"1","ScnbKXS_17162-HRSCAF-21394_11851248"
"563",6,"1","ScnbKXS_17162-HRSCAF-21394_11920674"
"564",6,"1","ScnbKXS_17162-HRSCAF-21394_14911448"
"565",6,"1","ScnbKXS_17162-HRSCAF-21394_14912501"
"566",6,"1","ScnbKXS_17162-HRSCAF-21394_15044466"
"567",6,"1","ScnbKXS_17162-HRSCAF-21394_15044716"
"568",6,"1","ScnbKXS_17162-HRSCAF-21394_15044737"
"569",6,"1","ScnbKXS_17162-HRSCAF-21394_15045780"
"570",6,"1","ScnbKXS_17162-HRSCAF-21394_15046103"
"571",6,"1","ScnbKXS_17162-HRSCAF-21394_20534734"
"572",6,"1","ScnbKXS_17162-HRSCAF-21394_26036155"
"573",6,"1","ScnbKXS_17162-HRSCAF-21394_26036283"
"574",6,"1","ScnbKXS_17162-HRSCAF-21394_26037287"
"575",6,"1","ScnbKXS_17162-HRSCAF-21394_26040723"
"576",6,"1","ScnbKXS_17162-HRSCAF-21394_26040804"
"577",6,"1","ScnbKXS_17162-HRSCAF-21394_26041103"
"578",6,"1","ScnbKXS_17162-HRSCAF-21394_26041117"
"579",6,"1","ScnbKXS_17162-HRSCAF-21394_26344939"
"580",6,"1","ScnbKXS_17162-HRSCAF-21394_27103968"
"581",6,"1","ScnbKXS_17162-HRSCAF-21394_27504059"
"582",6,"1","ScnbKXS_17162-HRSCAF-21394_27919894"
"583",6,"1","ScnbKXS_17162-HRSCAF-21394_27920095"
"584",6,"1","ScnbKXS_17162-HRSCAF-21394_31147036"
"585",6,"1","ScnbKXS_17162-HRSCAF-21394_31568431"
"586",6,"1","ScnbKXS_17162-HRSCAF-21394_34650449"
"587",6,"1","ScnbKXS_17162-HRSCAF-21394_34721263"
"588",6,"1","ScnbKXS_17162-HRSCAF-21394_34721267"
"589",6,"1","ScnbKXS_17162-HRSCAF-21394_34995464"
"590",6,"1","ScnbKXS_17162-HRSCAF-21394_35434172"
"591",6,"1","ScnbKXS_17266-HRSCAF-21558_36802927"
"592",6,"1","ScnbKXS_17266-HRSCAF-21558_37125937"
"593",7,"1","ScnbKXS_292-HRSCAF-342_46167"
"594",7,"1","ScnbKXS_292-HRSCAF-342_82634"
"595",7,"1","ScnbKXS_292-HRSCAF-342_94073"
"596",7,"1","ScnbKXS_1784-HRSCAF-2109_10274281"
"597",7,"1","ScnbKXS_2360-HRSCAF-2785_1176786"
"598",7,"1","ScnbKXS_2360-HRSCAF-2785_1178492"
"599",7,"1","ScnbKXS_2360-HRSCAF-2785_1180939"
"600",7,"1","ScnbKXS_2360-HRSCAF-2785_3217764"
"601",7,"1","ScnbKXS_2360-HRSCAF-2785_4133875"
"602",7,"1","ScnbKXS_3564-HRSCAF-4214_1603876"
"603",7,"1","ScnbKXS_3564-HRSCAF-4214_1604151"
"604",7,"1","ScnbKXS_3564-HRSCAF-4214_1919875"
"605",7,"1","ScnbKXS_3564-HRSCAF-4214_1920313"
"606",7,"1","ScnbKXS_3564-HRSCAF-4214_1920427"
"607",7,"1","ScnbKXS_3564-HRSCAF-4214_1923805"
"608",7,"1","ScnbKXS_3564-HRSCAF-4214_2051170"
"609",7,"1","ScnbKXS_3564-HRSCAF-4214_2051174"
"610",7,"1","ScnbKXS_3564-HRSCAF-4214_2051674"
"611",7,"1","ScnbKXS_3564-HRSCAF-4214_2976385"
"612",7,"1","ScnbKXS_3564-HRSCAF-4214_2978484"
"613",7,"1","ScnbKXS_3564-HRSCAF-4214_3567304"
"614",7,"1","ScnbKXS_3754-HRSCAF-4434_56184"
"615",7,"1","ScnbKXS_3754-HRSCAF-4434_56256"
"616",7,"1","ScnbKXS_3754-HRSCAF-4434_58413"
"617",7,"1","ScnbKXS_3754-HRSCAF-4434_59181"
"618",7,"1","ScnbKXS_3754-HRSCAF-4434_59223"
"619",7,"1","ScnbKXS_3754-HRSCAF-4434_59375"
"620",7,"1","ScnbKXS_3754-HRSCAF-4434_1047366"
"621",7,"1","ScnbKXS_3754-HRSCAF-4434_1047530"
"622",7,"1","ScnbKXS_3754-HRSCAF-4434_1048344"
"623",7,"1","ScnbKXS_3754-HRSCAF-4434_1048359"
"624",7,"1","ScnbKXS_3754-HRSCAF-4434_1167824"
"625",7,"1","ScnbKXS_3754-HRSCAF-4434_1167828"
"626",7,"1","ScnbKXS_3754-HRSCAF-4434_1167829"
"627",7,"1","ScnbKXS_3754-HRSCAF-4434_1168117"
"628",7,"1","ScnbKXS_3754-HRSCAF-4434_1168224"
"629",7,"1","ScnbKXS_3754-HRSCAF-4434_1168241"
"630",7,"1","ScnbKXS_3754-HRSCAF-4434_1168311"
"631",7,"1","ScnbKXS_3754-HRSCAF-4434_2345541"
"632",7,"1","ScnbKXS_3754-HRSCAF-4434_2999271"
"633",7,"1","ScnbKXS_3754-HRSCAF-4434_3000259"
"634",7,"1","ScnbKXS_3754-HRSCAF-4434_3000535"
"635",7,"1","ScnbKXS_3754-HRSCAF-4434_3000762"
"636",7,"1","ScnbKXS_3754-HRSCAF-4434_3000793"
"637",7,"1","ScnbKXS_3754-HRSCAF-4434_3000908"
"638",7,"1","ScnbKXS_3754-HRSCAF-4434_3000964"
"639",7,"1","ScnbKXS_3754-HRSCAF-4434_3983402"
"640",7,"1","ScnbKXS_3754-HRSCAF-4434_4056378"
"641",7,"1","ScnbKXS_3754-HRSCAF-4434_4686964"
"642",7,"1","ScnbKXS_3754-HRSCAF-4434_4776395"
"643",7,"1","ScnbKXS_3754-HRSCAF-4434_4777282"
"644",7,"1","ScnbKXS_3754-HRSCAF-4434_4832711"
"645",7,"1","ScnbKXS_3754-HRSCAF-4434_4833237"
"646",7,"1","ScnbKXS_3754-HRSCAF-4434_4833238"
"647",7,"1","ScnbKXS_3754-HRSCAF-4434_5480635"
"648",7,"1","ScnbKXS_3754-HRSCAF-4434_6290687"
"649",7,"1","ScnbKXS_3754-HRSCAF-4434_6538380"
"650",7,"1","ScnbKXS_3754-HRSCAF-4434_6538671"
"651",7,"1","ScnbKXS_3754-HRSCAF-4434_6538765"
"652",7,"1","ScnbKXS_3754-HRSCAF-4434_6538947"
"653",7,"1","ScnbKXS_3754-HRSCAF-4434_6540255"
"654",7,"1","ScnbKXS_3754-HRSCAF-4434_6541328"
"655",7,"1","ScnbKXS_3754-HRSCAF-4434_6544048"
"656",7,"1","ScnbKXS_3754-HRSCAF-4434_10231724"
"657",7,"1","ScnbKXS_3754-HRSCAF-4434_10264609"
"658",7,"1","ScnbKXS_3754-HRSCAF-4434_10723699"
"659",7,"1","ScnbKXS_3754-HRSCAF-4434_10726071"
"660",7,"1","ScnbKXS_3754-HRSCAF-4434_11087850"
"661",7,"1","ScnbKXS_3754-HRSCAF-4434_11496018"
"662",7,"1","ScnbKXS_3754-HRSCAF-4434_11693886"
"663",7,"1","ScnbKXS_3754-HRSCAF-4434_11696161"
"664",7,"1","ScnbKXS_3754-HRSCAF-4434_11924342"
"665",7,"1","ScnbKXS_3754-HRSCAF-4434_12553349"
"666",7,"1","ScnbKXS_3754-HRSCAF-4434_12923005"
"667",7,"1","ScnbKXS_3754-HRSCAF-4434_13136674"
"668",7,"1","ScnbKXS_3754-HRSCAF-4434_21009857"
"669",7,"1","ScnbKXS_3947-HRSCAF-4656_596166"
"670",7,"1","ScnbKXS_3947-HRSCAF-4656_2084094"
"671",7,"1","ScnbKXS_3947-HRSCAF-4656_2084209"
"672",7,"1","ScnbKXS_3947-HRSCAF-4656_2110264"
"673",7,"1","ScnbKXS_3947-HRSCAF-4656_2110567"
"674",7,"1","ScnbKXS_3947-HRSCAF-4656_2110798"
"675",7,"1","ScnbKXS_4254-HRSCAF-5010_3118893"
"676",7,"1","ScnbKXS_4254-HRSCAF-5010_4095597"
"677",7,"1","ScnbKXS_4254-HRSCAF-5010_4825083"
"678",7,"1","ScnbKXS_4254-HRSCAF-5010_5361129"
"679",7,"1","ScnbKXS_4254-HRSCAF-5010_5361188"
"680",7,"1","ScnbKXS_4254-HRSCAF-5010_6228767"
"681",7,"1","ScnbKXS_4254-HRSCAF-5010_6231471"
"682",7,"1","ScnbKXS_4254-HRSCAF-5010_6469853"
"683",7,"1","ScnbKXS_4254-HRSCAF-5010_6471596"
"684",7,"1","ScnbKXS_4254-HRSCAF-5010_6473129"
"685",7,"1","ScnbKXS_4254-HRSCAF-5010_7080973"
"686",7,"1","ScnbKXS_4254-HRSCAF-5010_7081903"
"687",7,"1","ScnbKXS_4254-HRSCAF-5010_7081904"
"688",7,"1","ScnbKXS_4254-HRSCAF-5010_7084047"
"689",7,"1","ScnbKXS_4254-HRSCAF-5010_7084117"
"690",7,"1","ScnbKXS_4254-HRSCAF-5010_7084203"
"691",7,"1","ScnbKXS_4254-HRSCAF-5010_7084256"
"692",7,"1","ScnbKXS_4254-HRSCAF-5010_7297904"
"693",7,"1","ScnbKXS_4254-HRSCAF-5010_7777531"
"694",7,"1","ScnbKXS_4254-HRSCAF-5010_7778230"
"695",7,"1","ScnbKXS_4254-HRSCAF-5010_8635844"
"696",7,"1","ScnbKXS_4254-HRSCAF-5010_8637402"
"697",7,"1","ScnbKXS_4254-HRSCAF-5010_9019552"
"698",7,"1","ScnbKXS_4254-HRSCAF-5010_9249897"
"699",7,"1","ScnbKXS_4254-HRSCAF-5010_10855606"
"700",7,"1","ScnbKXS_4254-HRSCAF-5010_10856694"
"701",7,"1","ScnbKXS_4254-HRSCAF-5010_12282688"
"702",7,"1","ScnbKXS_4254-HRSCAF-5010_13704271"
"703",7,"1","ScnbKXS_4254-HRSCAF-5010_14131170"
"704",7,"1","ScnbKXS_4254-HRSCAF-5010_14131260"
"705",7,"1","ScnbKXS_4254-HRSCAF-5010_14237864"
"706",7,"1","ScnbKXS_4254-HRSCAF-5010_14241288"
"707",7,"1","ScnbKXS_5047-HRSCAF-5925_139633"
"708",7,"1","ScnbKXS_5047-HRSCAF-5925_139662"
"709",7,"1","ScnbKXS_5047-HRSCAF-5925_142863"
"710",7,"1","ScnbKXS_5047-HRSCAF-5925_551517"
"711",7,"1","ScnbKXS_5047-HRSCAF-5925_565453"
"712",7,"1","ScnbKXS_5047-HRSCAF-5925_575626"
"713",7,"1","ScnbKXS_5047-HRSCAF-5925_1170854"
"714",7,"1","ScnbKXS_5047-HRSCAF-5925_1178151"
"715",7,"1","ScnbKXS_5047-HRSCAF-5925_1179576"
"716",7,"1","ScnbKXS_5047-HRSCAF-5925_1186690"
"717",7,"1","ScnbKXS_5047-HRSCAF-5925_1186776"
"718",7,"1","ScnbKXS_5047-HRSCAF-5925_1186902"
"719",7,"1","ScnbKXS_5047-HRSCAF-5925_1187260"
"720",7,"1","ScnbKXS_5047-HRSCAF-5925_1244396"
"721",7,"1","ScnbKXS_5047-HRSCAF-5925_1244413"
"722",7,"1","ScnbKXS_5047-HRSCAF-5925_1317319"
"723",7,"1","ScnbKXS_5047-HRSCAF-5925_1322714"
"724",7,"1","ScnbKXS_5047-HRSCAF-5925_1325014"
"725",7,"1","ScnbKXS_5047-HRSCAF-5925_1328077"
"726",7,"1","ScnbKXS_5047-HRSCAF-5925_1329022"
"727",7,"1","ScnbKXS_5047-HRSCAF-5925_1329155"
"728",7,"1","ScnbKXS_5047-HRSCAF-5925_1329174"
"729",7,"1","ScnbKXS_5047-HRSCAF-5925_1329175"
"730",7,"1","ScnbKXS_5047-HRSCAF-5925_1329205"
"731",7,"1","ScnbKXS_5047-HRSCAF-5925_1329304"
"732",7,"1","ScnbKXS_5047-HRSCAF-5925_1329466"
"733",7,"1","ScnbKXS_5047-HRSCAF-5925_1350700"
"734",7,"1","ScnbKXS_5047-HRSCAF-5925_1353489"
"735",7,"1","ScnbKXS_5047-HRSCAF-5925_1355015"
"736",7,"1","ScnbKXS_5047-HRSCAF-5925_1357145"
"737",7,"1","ScnbKXS_5047-HRSCAF-5925_1360640"
"738",7,"1","ScnbKXS_5047-HRSCAF-5925_1361463"
"739",7,"1","ScnbKXS_5047-HRSCAF-5925_1361943"
"740",7,"1","ScnbKXS_5047-HRSCAF-5925_1403511"
"741",7,"1","ScnbKXS_5047-HRSCAF-5925_1660074"
"742",7,"1","ScnbKXS_5047-HRSCAF-5925_1660297"
"743",7,"1","ScnbKXS_5047-HRSCAF-5925_1660393"
"744",7,"1","ScnbKXS_5047-HRSCAF-5925_1660959"
"745",7,"1","ScnbKXS_5047-HRSCAF-5925_1661259"
"746",7,"1","ScnbKXS_5047-HRSCAF-5925_1783344"
"747",7,"1","ScnbKXS_5047-HRSCAF-5925_1783345"
"748",7,"1","ScnbKXS_5047-HRSCAF-5925_1783477"
"749",7,"1","ScnbKXS_5047-HRSCAF-5925_1783480"
"750",7,"1","ScnbKXS_5047-HRSCAF-5925_1783488"
"751",7,"1","ScnbKXS_5047-HRSCAF-5925_1783520"
"752",7,"1","ScnbKXS_5047-HRSCAF-5925_1783567"
"753",7,"1","ScnbKXS_5047-HRSCAF-5925_1783568"
"754",7,"1","ScnbKXS_5047-HRSCAF-5925_1786457"
"755",7,"1","ScnbKXS_5047-HRSCAF-5925_1804419"
"756",7,"1","ScnbKXS_5047-HRSCAF-5925_1804463"
"757",7,"1","ScnbKXS_5047-HRSCAF-5925_1821559"
"758",7,"1","ScnbKXS_5047-HRSCAF-5925_1834043"
"759",7,"1","ScnbKXS_5047-HRSCAF-5925_1856514"
"760",7,"1","ScnbKXS_5047-HRSCAF-5925_1856583"
"761",7,"1","ScnbKXS_5047-HRSCAF-5925_1863647"
"762",7,"1","ScnbKXS_5047-HRSCAF-5925_1866305"
"763",7,"1","ScnbKXS_5047-HRSCAF-5925_1925136"
"764",7,"1","ScnbKXS_5047-HRSCAF-5925_2393559"
"765",7,"1","ScnbKXS_5047-HRSCAF-5925_2764978"
"766",7,"1","ScnbKXS_5047-HRSCAF-5925_2808028"
"767",7,"1","ScnbKXS_5047-HRSCAF-5925_2809574"
"768",7,"1","ScnbKXS_5047-HRSCAF-5925_2873014"
"769",7,"1","ScnbKXS_5047-HRSCAF-5925_2875377"
"770",7,"1","ScnbKXS_5047-HRSCAF-5925_2909528"
"771",7,"1","ScnbKXS_5047-HRSCAF-5925_2910203"
"772",7,"1","ScnbKXS_5047-HRSCAF-5925_2910260"
"773",7,"1","ScnbKXS_5047-HRSCAF-5925_2911312"
"774",7,"1","ScnbKXS_5047-HRSCAF-5925_2911332"
"775",7,"1","ScnbKXS_5047-HRSCAF-5925_2911333"
"776",7,"1","ScnbKXS_5047-HRSCAF-5925_3165276"
"777",7,"1","ScnbKXS_5047-HRSCAF-5925_3165597"
"778",7,"1","ScnbKXS_5047-HRSCAF-5925_3214846"
"779",7,"1","ScnbKXS_5047-HRSCAF-5925_3214922"
"780",7,"1","ScnbKXS_5047-HRSCAF-5925_3215164"
"781",7,"1","ScnbKXS_5047-HRSCAF-5925_3216017"
"782",7,"1","ScnbKXS_5047-HRSCAF-5925_3217489"
"783",7,"1","ScnbKXS_5047-HRSCAF-5925_3279847"
"784",7,"1","ScnbKXS_5047-HRSCAF-5925_3334061"
"785",7,"1","ScnbKXS_5047-HRSCAF-5925_3334064"
"786",7,"1","ScnbKXS_5047-HRSCAF-5925_3336884"
"787",7,"1","ScnbKXS_5047-HRSCAF-5925_3336960"
"788",7,"1","ScnbKXS_5047-HRSCAF-5925_3565568"
"789",7,"1","ScnbKXS_5047-HRSCAF-5925_3570664"
"790",7,"1","ScnbKXS_5047-HRSCAF-5925_3570765"
"791",7,"1","ScnbKXS_5047-HRSCAF-5925_3570822"
"792",7,"1","ScnbKXS_5047-HRSCAF-5925_3583449"
"793",7,"1","ScnbKXS_5047-HRSCAF-5925_3653919"
"794",7,"1","ScnbKXS_5047-HRSCAF-5925_3656110"
"795",7,"1","ScnbKXS_5047-HRSCAF-5925_3656586"
"796",7,"1","ScnbKXS_5047-HRSCAF-5925_4007654"
"797",7,"1","ScnbKXS_5047-HRSCAF-5925_4007907"
"798",7,"1","ScnbKXS_5047-HRSCAF-5925_4011619"
"799",7,"1","ScnbKXS_5047-HRSCAF-5925_4433880"
"800",7,"1","ScnbKXS_5047-HRSCAF-5925_4434239"
"801",7,"1","ScnbKXS_5047-HRSCAF-5925_4434433"
"802",7,"1","ScnbKXS_5047-HRSCAF-5925_4435060"
"803",7,"1","ScnbKXS_5047-HRSCAF-5925_4580055"
"804",7,"1","ScnbKXS_5047-HRSCAF-5925_4844903"
"805",7,"1","ScnbKXS_5047-HRSCAF-5925_4844960"
"806",7,"1","ScnbKXS_5047-HRSCAF-5925_4845485"
"807",7,"1","ScnbKXS_5047-HRSCAF-5925_4856820"
"808",7,"1","ScnbKXS_5047-HRSCAF-5925_4994529"
"809",7,"1","ScnbKXS_5047-HRSCAF-5925_4994646"
"810",7,"1","ScnbKXS_5047-HRSCAF-5925_4994714"
"811",7,"1","ScnbKXS_5047-HRSCAF-5925_4996608"
"812",7,"1","ScnbKXS_5047-HRSCAF-5925_4997390"
"813",7,"1","ScnbKXS_5047-HRSCAF-5925_5041920"
"814",7,"1","ScnbKXS_5047-HRSCAF-5925_5052851"
"815",7,"1","ScnbKXS_5047-HRSCAF-5925_5054447"
"816",7,"1","ScnbKXS_5047-HRSCAF-5925_5064606"
"817",7,"1","ScnbKXS_5047-HRSCAF-5925_5067870"
"818",7,"1","ScnbKXS_5047-HRSCAF-5925_5068674"
"819",7,"1","ScnbKXS_5047-HRSCAF-5925_5093379"
"820",7,"1","ScnbKXS_5047-HRSCAF-5925_5093450"
"821",7,"1","ScnbKXS_5047-HRSCAF-5925_5275377"
"822",7,"1","ScnbKXS_5047-HRSCAF-5925_5466384"
"823",7,"1","ScnbKXS_5047-HRSCAF-5925_5466532"
"824",7,"1","ScnbKXS_5047-HRSCAF-5925_5541349"
"825",7,"1","ScnbKXS_5047-HRSCAF-5925_5635502"
"826",7,"1","ScnbKXS_5047-HRSCAF-5925_5635682"
