"","bins","chr","mark"
"414",2,"1","ScnbKXS_3754-HRSCAF-4434_11923776"
"415",2,"1","ScnbKXS_3754-HRSCAF-4434_11924109"
"416",2,"1","ScnbKXS_3754-HRSCAF-4434_11924669"
"417",2,"1","ScnbKXS_3754-HRSCAF-4434_12125667"
"418",2,"1","ScnbKXS_3754-HRSCAF-4434_12552015"
"419",2,"1","ScnbKXS_3754-HRSCAF-4434_12553046"
"420",2,"1","ScnbKXS_3754-HRSCAF-4434_12923153"
"421",2,"1","ScnbKXS_3754-HRSCAF-4434_12923282"
"422",2,"1","ScnbKXS_3754-HRSCAF-4434_12924449"
"423",2,"1","ScnbKXS_3754-HRSCAF-4434_13136337"
"424",2,"1","ScnbKXS_3754-HRSCAF-4434_13357155"
"425",2,"1","ScnbKXS_3754-HRSCAF-4434_13873946"
"426",2,"1","ScnbKXS_3754-HRSCAF-4434_14124226"
"427",2,"1","ScnbKXS_3754-HRSCAF-4434_14126968"
"428",2,"1","ScnbKXS_3754-HRSCAF-4434_14133720"
"429",2,"1","ScnbKXS_3754-HRSCAF-4434_20895054"
"430",2,"1","ScnbKXS_3754-HRSCAF-4434_20896274"
"431",2,"1","ScnbKXS_3754-HRSCAF-4434_21231747"
"432",2,"1","ScnbKXS_3754-HRSCAF-4434_21232267"
"433",2,"1","ScnbKXS_3754-HRSCAF-4434_21232370"
"434",2,"1","ScnbKXS_3754-HRSCAF-4434_21233590"
"435",2,"1","ScnbKXS_3754-HRSCAF-4434_21236207"
"436",2,"1","ScnbKXS_3947-HRSCAF-4656_1528617"
"437",2,"1","ScnbKXS_3947-HRSCAF-4656_1528618"
"438",2,"1","ScnbKXS_3947-HRSCAF-4656_1528727"
"439",2,"1","ScnbKXS_3947-HRSCAF-4656_1530407"
"440",2,"1","ScnbKXS_3947-HRSCAF-4656_2084194"
"441",2,"1","ScnbKXS_3947-HRSCAF-4656_2084439"
"442",2,"1","ScnbKXS_3947-HRSCAF-4656_2245418"
"443",2,"1","ScnbKXS_5047-HRSCAF-5925_58637"
"444",2,"1","ScnbKXS_5047-HRSCAF-5925_142781"
"445",2,"1","ScnbKXS_5047-HRSCAF-5925_563820"
"446",2,"1","ScnbKXS_5047-HRSCAF-5925_565332"
"447",2,"1","ScnbKXS_5047-HRSCAF-5925_638058"
"448",2,"1","ScnbKXS_5047-HRSCAF-5925_638266"
"449",2,"1","ScnbKXS_5047-HRSCAF-5925_638389"
"450",2,"1","ScnbKXS_5047-HRSCAF-5925_638655"
"451",2,"1","ScnbKXS_5047-HRSCAF-5925_639692"
"452",2,"1","ScnbKXS_5047-HRSCAF-5925_1170864"
"453",2,"1","ScnbKXS_5047-HRSCAF-5925_1188887"
"454",2,"1","ScnbKXS_5047-HRSCAF-5925_1317319"
"455",2,"1","ScnbKXS_5047-HRSCAF-5925_1317339"
"456",2,"1","ScnbKXS_5047-HRSCAF-5925_1318121"
"457",2,"1","ScnbKXS_5047-HRSCAF-5925_1320734"
"458",2,"1","ScnbKXS_5047-HRSCAF-5925_1322186"
"459",2,"1","ScnbKXS_5047-HRSCAF-5925_1322990"
"460",2,"1","ScnbKXS_5047-HRSCAF-5925_1322996"
"461",2,"1","ScnbKXS_5047-HRSCAF-5925_1324274"
"462",2,"1","ScnbKXS_5047-HRSCAF-5925_1324279"
"463",2,"1","ScnbKXS_5047-HRSCAF-5925_1324801"
"464",2,"1","ScnbKXS_5047-HRSCAF-5925_1325121"
"465",2,"1","ScnbKXS_5047-HRSCAF-5925_1327271"
"466",2,"1","ScnbKXS_5047-HRSCAF-5925_1328077"
"467",2,"1","ScnbKXS_5047-HRSCAF-5925_1329155"
"468",2,"1","ScnbKXS_5047-HRSCAF-5925_1329174"
"469",2,"1","ScnbKXS_5047-HRSCAF-5925_1329175"
"470",2,"1","ScnbKXS_5047-HRSCAF-5925_1329205"
"471",2,"1","ScnbKXS_5047-HRSCAF-5925_1329238"
"472",2,"1","ScnbKXS_5047-HRSCAF-5925_1329304"
"473",2,"1","ScnbKXS_5047-HRSCAF-5925_1329367"
"474",2,"1","ScnbKXS_5047-HRSCAF-5925_1329466"
"475",2,"1","ScnbKXS_5047-HRSCAF-5925_1329477"
"476",2,"1","ScnbKXS_5047-HRSCAF-5925_1329535"
"477",2,"1","ScnbKXS_5047-HRSCAF-5925_1349539"
"478",2,"1","ScnbKXS_5047-HRSCAF-5925_1351215"
"479",2,"1","ScnbKXS_5047-HRSCAF-5925_1353705"
"480",2,"1","ScnbKXS_5047-HRSCAF-5925_1355015"
"481",2,"1","ScnbKXS_5047-HRSCAF-5925_1355360"
"482",2,"1","ScnbKXS_5047-HRSCAF-5925_1355667"
"483",2,"1","ScnbKXS_5047-HRSCAF-5925_1356110"
"484",2,"1","ScnbKXS_5047-HRSCAF-5925_1356814"
"485",2,"1","ScnbKXS_5047-HRSCAF-5925_1359270"
"486",2,"1","ScnbKXS_5047-HRSCAF-5925_1360640"
"487",2,"1","ScnbKXS_5047-HRSCAF-5925_1361463"
"488",2,"1","ScnbKXS_5047-HRSCAF-5925_1363227"
"489",2,"1","ScnbKXS_5047-HRSCAF-5925_1659888"
"490",2,"1","ScnbKXS_5047-HRSCAF-5925_1661631"
"491",2,"1","ScnbKXS_5047-HRSCAF-5925_1821448"
"492",2,"1","ScnbKXS_5047-HRSCAF-5925_1833275"
"493",2,"1","ScnbKXS_5047-HRSCAF-5925_1844140"
"494",2,"1","ScnbKXS_5047-HRSCAF-5925_1857783"
"495",2,"1","ScnbKXS_5047-HRSCAF-5925_2047752"
"496",2,"1","ScnbKXS_5047-HRSCAF-5925_2393558"
"497",2,"1","ScnbKXS_5047-HRSCAF-5925_2429266"
"498",2,"1","ScnbKXS_5047-HRSCAF-5925_2725032"
"499",2,"1","ScnbKXS_5047-HRSCAF-5925_2725928"
"500",2,"1","ScnbKXS_5047-HRSCAF-5925_2764568"
"501",2,"1","ScnbKXS_5047-HRSCAF-5925_2764655"
"502",2,"1","ScnbKXS_5047-HRSCAF-5925_2807264"
"503",2,"1","ScnbKXS_5047-HRSCAF-5925_2808028"
"504",2,"1","ScnbKXS_5047-HRSCAF-5925_2809454"
"505",2,"1","ScnbKXS_5047-HRSCAF-5925_2873131"
"506",2,"1","ScnbKXS_5047-HRSCAF-5925_2875076"
"507",2,"1","ScnbKXS_5047-HRSCAF-5925_2875380"
"508",2,"1","ScnbKXS_5047-HRSCAF-5925_2885910"
"509",2,"1","ScnbKXS_5047-HRSCAF-5925_2902463"
"510",2,"1","ScnbKXS_5047-HRSCAF-5925_2909151"
"511",2,"1","ScnbKXS_5047-HRSCAF-5925_2910203"
"512",2,"1","ScnbKXS_5047-HRSCAF-5925_2911312"
"513",2,"1","ScnbKXS_5047-HRSCAF-5925_2911332"
"514",2,"1","ScnbKXS_5047-HRSCAF-5925_2911333"
"515",2,"1","ScnbKXS_5047-HRSCAF-5925_3280571"
"516",2,"1","ScnbKXS_5047-HRSCAF-5925_3285136"
"517",2,"1","ScnbKXS_5047-HRSCAF-5925_3569431"
"518",2,"1","ScnbKXS_5047-HRSCAF-5925_3569962"
"519",2,"1","ScnbKXS_5047-HRSCAF-5925_3570678"
"520",2,"1","ScnbKXS_5047-HRSCAF-5925_3570920"
"521",2,"1","ScnbKXS_5047-HRSCAF-5925_3576195"
"522",2,"1","ScnbKXS_5047-HRSCAF-5925_3576924"
"523",2,"1","ScnbKXS_5047-HRSCAF-5925_3577202"
"524",2,"1","ScnbKXS_5047-HRSCAF-5925_3578389"
"525",2,"1","ScnbKXS_5047-HRSCAF-5925_3578427"
"526",2,"1","ScnbKXS_5047-HRSCAF-5925_3578511"
"527",2,"1","ScnbKXS_5047-HRSCAF-5925_3578648"
"528",2,"1","ScnbKXS_5047-HRSCAF-5925_3583430"
"529",2,"1","ScnbKXS_5047-HRSCAF-5925_3784509"
"530",2,"1","ScnbKXS_5047-HRSCAF-5925_3784836"
"531",2,"1","ScnbKXS_5047-HRSCAF-5925_3784837"
"532",2,"1","ScnbKXS_5047-HRSCAF-5925_3934588"
"533",2,"1","ScnbKXS_5047-HRSCAF-5925_4384785"
"534",2,"1","ScnbKXS_5047-HRSCAF-5925_4384787"
"535",2,"1","ScnbKXS_5047-HRSCAF-5925_4387162"
"536",2,"1","ScnbKXS_5047-HRSCAF-5925_4434231"
"537",2,"1","ScnbKXS_5047-HRSCAF-5925_4439780"
"538",2,"1","ScnbKXS_5047-HRSCAF-5925_4479624"
"539",2,"1","ScnbKXS_5047-HRSCAF-5925_4581862"
"540",2,"1","ScnbKXS_5047-HRSCAF-5925_4582609"
"541",2,"1","ScnbKXS_5047-HRSCAF-5925_4582791"
"542",2,"1","ScnbKXS_5047-HRSCAF-5925_4583107"
"543",2,"1","ScnbKXS_5047-HRSCAF-5925_4845342"
"544",2,"1","ScnbKXS_5047-HRSCAF-5925_5093091"
"545",2,"1","ScnbKXS_5047-HRSCAF-5925_5275510"
"546",2,"1","ScnbKXS_5047-HRSCAF-5925_5541349"
"547",2,"1","ScnbKXS_5047-HRSCAF-5925_5679544"
"548",2,"1","ScnbKXS_5047-HRSCAF-5925_5686780"
"549",2,"1","ScnbKXS_5047-HRSCAF-5925_5687433"
"550",2,"1","ScnbKXS_5047-HRSCAF-5925_5788112"
"551",2,"1","ScnbKXS_5047-HRSCAF-5925_5924111"
"552",2,"1","ScnbKXS_5047-HRSCAF-5925_5942287"
"553",2,"1","ScnbKXS_5047-HRSCAF-5925_6026075"
"554",2,"1","ScnbKXS_5047-HRSCAF-5925_6026394"
"555",2,"1","ScnbKXS_5047-HRSCAF-5925_6027000"
"556",2,"1","ScnbKXS_5047-HRSCAF-5925_6027003"
"557",2,"1","ScnbKXS_5047-HRSCAF-5925_6027009"
"558",2,"1","ScnbKXS_5047-HRSCAF-5925_6274558"
"559",2,"1","ScnbKXS_5047-HRSCAF-5925_6274659"
"560",2,"1","ScnbKXS_5047-HRSCAF-5925_6280203"
"561",2,"1","ScnbKXS_5047-HRSCAF-5925_6301051"
"562",2,"1","ScnbKXS_5047-HRSCAF-5925_6304230"
"563",2,"1","ScnbKXS_5047-HRSCAF-5925_6305528"
"564",2,"1","ScnbKXS_5047-HRSCAF-5925_6307663"
"565",2,"1","ScnbKXS_5047-HRSCAF-5925_6307948"
"566",2,"1","ScnbKXS_5047-HRSCAF-5925_6311944"
"567",2,"1","ScnbKXS_5047-HRSCAF-5925_6311992"
"568",2,"1","ScnbKXS_5047-HRSCAF-5925_6312087"
"569",2,"1","ScnbKXS_5047-HRSCAF-5925_6350247"
"570",2,"1","ScnbKXS_5047-HRSCAF-5925_6350442"
"571",2,"1","ScnbKXS_5047-HRSCAF-5925_6422218"
"572",2,"1","ScnbKXS_5047-HRSCAF-5925_6520109"
"573",2,"1","ScnbKXS_5047-HRSCAF-5925_6614534"
"574",2,"1","ScnbKXS_5047-HRSCAF-5925_6617327"
"575",2,"1","ScnbKXS_5047-HRSCAF-5925_6627094"
"576",2,"1","ScnbKXS_5047-HRSCAF-5925_6627803"
"577",2,"1","ScnbKXS_5047-HRSCAF-5925_6672018"
"578",2,"1","ScnbKXS_7574-HRSCAF-8850_2103342"
"579",2,"1","ScnbKXS_8686-HRSCAF-10156_228252"
"580",2,"1","ScnbKXS_8686-HRSCAF-10156_251705"
"581",2,"1","ScnbKXS_8686-HRSCAF-10156_257056"
"582",2,"1","ScnbKXS_8686-HRSCAF-10156_257180"
"583",2,"1","ScnbKXS_8686-HRSCAF-10156_257389"
"584",2,"1","ScnbKXS_8686-HRSCAF-10156_257391"
"585",2,"1","ScnbKXS_8686-HRSCAF-10156_257508"
"586",2,"1","ScnbKXS_8686-HRSCAF-10156_269289"
"587",2,"1","ScnbKXS_8686-HRSCAF-10156_269784"
"588",2,"1","ScnbKXS_8686-HRSCAF-10156_269790"
"589",2,"1","ScnbKXS_8686-HRSCAF-10156_270097"
"590",2,"1","ScnbKXS_8686-HRSCAF-10156_270553"
"591",2,"1","ScnbKXS_8686-HRSCAF-10156_271854"
"592",2,"1","ScnbKXS_8686-HRSCAF-10156_272331"
"593",2,"1","ScnbKXS_8686-HRSCAF-10156_272805"
"594",2,"1","ScnbKXS_8686-HRSCAF-10156_272988"
"595",2,"1","ScnbKXS_8686-HRSCAF-10156_273017"
"596",2,"1","ScnbKXS_8686-HRSCAF-10156_2090336"
"597",2,"1","ScnbKXS_8686-HRSCAF-10156_2091484"
"598",2,"1","ScnbKXS_8686-HRSCAF-10156_2099590"
"599",2,"1","ScnbKXS_8686-HRSCAF-10156_2100613"
"600",2,"1","ScnbKXS_8686-HRSCAF-10156_2101511"
"601",2,"1","ScnbKXS_8686-HRSCAF-10156_2810925"
"602",2,"1","ScnbKXS_8686-HRSCAF-10156_2813631"
"603",2,"1","ScnbKXS_9840-HRSCAF-11473_14621174"
"604",2,"1","ScnbKXS_9932-HRSCAF-11586_352663"
"605",2,"1","ScnbKXS_9932-HRSCAF-11586_408280"
"606",2,"1","ScnbKXS_9932-HRSCAF-11586_522679"
"607",2,"1","ScnbKXS_9932-HRSCAF-11586_522685"
"608",2,"1","ScnbKXS_9932-HRSCAF-11586_522727"
"609",2,"1","ScnbKXS_9932-HRSCAF-11586_626539"
"610",2,"1","ScnbKXS_9932-HRSCAF-11586_717099"
"611",2,"1","ScnbKXS_9932-HRSCAF-11586_717901"
"612",2,"1","ScnbKXS_9932-HRSCAF-11586_717902"
"613",2,"1","ScnbKXS_9932-HRSCAF-11586_717939"
"614",2,"1","ScnbKXS_9932-HRSCAF-11586_809060"
"615",2,"1","ScnbKXS_9932-HRSCAF-11586_1010390"
"616",2,"1","ScnbKXS_9932-HRSCAF-11586_1040987"
"617",2,"1","ScnbKXS_9932-HRSCAF-11586_1351648"
"618",2,"1","ScnbKXS_9932-HRSCAF-11586_1351818"
"619",2,"1","ScnbKXS_9932-HRSCAF-11586_1395287"
"620",2,"1","ScnbKXS_9932-HRSCAF-11586_1401793"
"621",2,"1","ScnbKXS_9932-HRSCAF-11586_1501882"
"622",2,"1","ScnbKXS_9932-HRSCAF-11586_1531053"
"623",2,"1","ScnbKXS_9932-HRSCAF-11586_1605354"
"624",2,"1","ScnbKXS_9932-HRSCAF-11586_1605839"
"625",2,"1","ScnbKXS_9932-HRSCAF-11586_1609524"
"626",2,"1","ScnbKXS_9932-HRSCAF-11586_1609735"
"627",2,"1","ScnbKXS_9932-HRSCAF-11586_1614530"
"628",2,"1","ScnbKXS_9932-HRSCAF-11586_1619102"
"629",2,"1","ScnbKXS_9932-HRSCAF-11586_1646805"
"630",2,"1","ScnbKXS_9932-HRSCAF-11586_1732614"
"631",2,"1","ScnbKXS_9932-HRSCAF-11586_1734467"
"632",2,"1","ScnbKXS_9932-HRSCAF-11586_1753501"
"633",2,"1","ScnbKXS_9932-HRSCAF-11586_1753502"
"634",2,"1","ScnbKXS_9932-HRSCAF-11586_1771228"
"635",2,"1","ScnbKXS_9932-HRSCAF-11586_1835236"
"636",2,"1","ScnbKXS_9932-HRSCAF-11586_1835876"
"637",2,"1","ScnbKXS_9932-HRSCAF-11586_1836256"
"638",2,"1","ScnbKXS_9932-HRSCAF-11586_1836925"
"639",2,"1","ScnbKXS_9932-HRSCAF-11586_1838655"
"640",2,"1","ScnbKXS_9932-HRSCAF-11586_1889942"
"641",2,"1","ScnbKXS_9932-HRSCAF-11586_2178928"
"642",2,"1","ScnbKXS_9932-HRSCAF-11586_2181251"
"643",2,"1","ScnbKXS_9932-HRSCAF-11586_2181565"
"644",2,"1","ScnbKXS_9932-HRSCAF-11586_2206910"
"645",2,"1","ScnbKXS_9932-HRSCAF-11586_2270397"
"646",2,"1","ScnbKXS_9932-HRSCAF-11586_2270654"
"647",2,"1","ScnbKXS_9932-HRSCAF-11586_2362015"
"648",2,"1","ScnbKXS_9932-HRSCAF-11586_2374653"
"649",2,"1","ScnbKXS_9932-HRSCAF-11586_2374706"
"650",2,"1","ScnbKXS_9932-HRSCAF-11586_2375416"
"651",2,"1","ScnbKXS_9932-HRSCAF-11586_2376758"
"652",2,"1","ScnbKXS_9932-HRSCAF-11586_2380189"
"653",2,"1","ScnbKXS_9932-HRSCAF-11586_2381235"
"654",2,"1","ScnbKXS_9932-HRSCAF-11586_2384964"
"655",2,"1","ScnbKXS_9932-HRSCAF-11586_2385465"
"656",2,"1","ScnbKXS_9932-HRSCAF-11586_2755718"
"657",2,"1","ScnbKXS_9932-HRSCAF-11586_2993002"
"658",2,"1","ScnbKXS_9932-HRSCAF-11586_3024935"
"659",2,"1","ScnbKXS_9932-HRSCAF-11586_3142675"
"660",2,"1","ScnbKXS_9932-HRSCAF-11586_3143610"
"661",2,"1","ScnbKXS_9932-HRSCAF-11586_3143739"
"662",2,"1","ScnbKXS_9932-HRSCAF-11586_3144917"
"663",2,"1","ScnbKXS_9932-HRSCAF-11586_3144923"
"664",2,"1","ScnbKXS_9932-HRSCAF-11586_3145435"
"665",2,"1","ScnbKXS_9932-HRSCAF-11586_3218760"
"666",2,"1","ScnbKXS_9932-HRSCAF-11586_3219358"
"667",2,"1","ScnbKXS_9932-HRSCAF-11586_3219379"
"668",2,"1","ScnbKXS_9932-HRSCAF-11586_3219391"
"669",2,"1","ScnbKXS_9932-HRSCAF-11586_3285324"
"670",2,"1","ScnbKXS_9932-HRSCAF-11586_3286197"
"671",2,"1","ScnbKXS_9932-HRSCAF-11586_3337376"
"672",2,"1","ScnbKXS_9932-HRSCAF-11586_3339520"
"673",2,"1","ScnbKXS_9932-HRSCAF-11586_3339720"
"674",2,"1","ScnbKXS_9932-HRSCAF-11586_3339772"
"675",2,"1","ScnbKXS_9932-HRSCAF-11586_3340074"
"676",2,"1","ScnbKXS_9932-HRSCAF-11586_3344029"
"677",2,"1","ScnbKXS_9932-HRSCAF-11586_3401645"
"678",2,"1","ScnbKXS_9932-HRSCAF-11586_3403822"
"679",2,"1","ScnbKXS_9932-HRSCAF-11586_3409785"
"680",2,"1","ScnbKXS_9932-HRSCAF-11586_3415485"
"681",2,"1","ScnbKXS_9932-HRSCAF-11586_3470162"
"682",2,"1","ScnbKXS_9932-HRSCAF-11586_3480953"
"683",2,"1","ScnbKXS_9932-HRSCAF-11586_3481452"
"684",2,"1","ScnbKXS_9932-HRSCAF-11586_3482752"
"685",2,"1","ScnbKXS_9932-HRSCAF-11586_3485945"
"686",2,"1","ScnbKXS_9932-HRSCAF-11586_3486501"
"687",2,"1","ScnbKXS_9932-HRSCAF-11586_3828271"
"688",2,"1","ScnbKXS_9932-HRSCAF-11586_3829745"
"689",2,"1","ScnbKXS_9932-HRSCAF-11586_3852399"
"690",2,"1","ScnbKXS_9932-HRSCAF-11586_3885677"
"691",2,"1","ScnbKXS_10930-HRSCAF-12734_1157193"
"692",2,"1","ScnbKXS_10930-HRSCAF-12734_1179573"
"693",2,"1","ScnbKXS_10930-HRSCAF-12734_1305628"
"694",2,"1","ScnbKXS_10930-HRSCAF-12734_1306069"
"695",2,"1","ScnbKXS_10930-HRSCAF-12734_1307157"
"696",2,"1","ScnbKXS_10930-HRSCAF-12734_1307376"
"697",2,"1","ScnbKXS_10930-HRSCAF-12734_1307407"
"698",2,"1","ScnbKXS_10930-HRSCAF-12734_2746374"
"699",2,"1","ScnbKXS_10930-HRSCAF-12734_2747525"
"700",2,"1","ScnbKXS_10930-HRSCAF-12734_2747567"
"701",2,"1","ScnbKXS_10930-HRSCAF-12734_2748111"
"702",2,"1","ScnbKXS_10930-HRSCAF-12734_2750923"
"703",2,"1","ScnbKXS_10930-HRSCAF-12734_2751049"
"704",2,"1","ScnbKXS_10930-HRSCAF-12734_2751676"
"705",2,"1","ScnbKXS_10930-HRSCAF-12734_2751899"
"706",2,"1","ScnbKXS_10930-HRSCAF-12734_2752441"
"707",2,"1","ScnbKXS_10930-HRSCAF-12734_2752444"
"708",2,"1","ScnbKXS_10930-HRSCAF-12734_2752680"
"709",2,"1","ScnbKXS_10930-HRSCAF-12734_2879236"
"710",2,"1","ScnbKXS_10930-HRSCAF-12734_2879797"
"711",2,"1","ScnbKXS_11131-HRSCAF-12978_10211230"
"712",2,"1","ScnbKXS_11131-HRSCAF-12978_22582890"
"713",2,"1","ScnbKXS_12196-HRSCAF-14239_1063170"
"714",2,"1","ScnbKXS_13921-HRSCAF-16245_63460"
"715",2,"1","ScnbKXS_13921-HRSCAF-16245_65397"
"716",2,"1","ScnbKXS_13921-HRSCAF-16245_65891"
"717",2,"1","ScnbKXS_13921-HRSCAF-16245_65998"
"718",2,"1","ScnbKXS_13921-HRSCAF-16245_105072"
"719",2,"1","ScnbKXS_13921-HRSCAF-16245_105116"
"720",2,"1","ScnbKXS_13921-HRSCAF-16245_105122"
"721",2,"1","ScnbKXS_13921-HRSCAF-16245_105303"
"722",2,"1","ScnbKXS_13921-HRSCAF-16245_260383"
"723",2,"1","ScnbKXS_13921-HRSCAF-16245_260741"
"724",2,"1","ScnbKXS_13921-HRSCAF-16245_261063"
"725",2,"1","ScnbKXS_13921-HRSCAF-16245_280245"
"726",2,"1","ScnbKXS_13921-HRSCAF-16245_371744"
"727",2,"1","ScnbKXS_13921-HRSCAF-16245_372255"
"728",2,"1","ScnbKXS_13921-HRSCAF-16245_373091"
"729",2,"1","ScnbKXS_13921-HRSCAF-16245_373582"
"730",2,"1","ScnbKXS_13921-HRSCAF-16245_373905"
"731",2,"1","ScnbKXS_13921-HRSCAF-16245_382396"
"732",2,"1","ScnbKXS_13921-HRSCAF-16245_382938"
"733",2,"1","ScnbKXS_13921-HRSCAF-16245_383864"
"734",2,"1","ScnbKXS_13921-HRSCAF-16245_384520"
"735",2,"1","ScnbKXS_13921-HRSCAF-16245_384525"
"736",2,"1","ScnbKXS_13921-HRSCAF-16245_532437"
"737",2,"1","ScnbKXS_13921-HRSCAF-16245_532443"
"738",2,"1","ScnbKXS_13921-HRSCAF-16245_539458"
"739",2,"1","ScnbKXS_13921-HRSCAF-16245_539482"
"740",2,"1","ScnbKXS_13921-HRSCAF-16245_543730"
"741",2,"1","ScnbKXS_13921-HRSCAF-16245_544154"
"742",2,"1","ScnbKXS_13921-HRSCAF-16245_550339"
"743",2,"1","ScnbKXS_13921-HRSCAF-16245_554702"
"744",2,"1","ScnbKXS_13921-HRSCAF-16245_555278"
"745",2,"1","ScnbKXS_13921-HRSCAF-16245_555904"
"746",2,"1","ScnbKXS_13921-HRSCAF-16245_556448"
"747",2,"1","ScnbKXS_13921-HRSCAF-16245_556525"
"748",2,"1","ScnbKXS_13921-HRSCAF-16245_556583"
"749",2,"1","ScnbKXS_13921-HRSCAF-16245_562215"
"750",2,"1","ScnbKXS_13921-HRSCAF-16245_562507"
"751",2,"1","ScnbKXS_13921-HRSCAF-16245_564899"
"752",2,"1","ScnbKXS_13921-HRSCAF-16245_1106886"
"753",2,"1","ScnbKXS_13921-HRSCAF-16245_1196864"
"754",2,"1","ScnbKXS_13921-HRSCAF-16245_1269830"
"755",2,"1","ScnbKXS_13921-HRSCAF-16245_1270085"
"756",2,"1","ScnbKXS_13921-HRSCAF-16245_1271400"
"757",2,"1","ScnbKXS_13921-HRSCAF-16245_3414752"
"758",2,"1","ScnbKXS_13921-HRSCAF-16245_3414920"
"759",2,"1","ScnbKXS_13921-HRSCAF-16245_3415031"
"760",2,"1","ScnbKXS_13921-HRSCAF-16245_3415059"
"761",2,"1","ScnbKXS_13921-HRSCAF-16245_3415466"
"762",2,"1","ScnbKXS_13921-HRSCAF-16245_3415471"
"763",2,"1","ScnbKXS_13921-HRSCAF-16245_3428135"
"764",2,"1","ScnbKXS_13921-HRSCAF-16245_4562043"
"765",2,"1","ScnbKXS_13921-HRSCAF-16245_5037324"
"766",2,"1","ScnbKXS_13921-HRSCAF-16245_5038211"
"767",2,"1","ScnbKXS_13921-HRSCAF-16245_5039846"
"768",2,"1","ScnbKXS_13921-HRSCAF-16245_5676849"
"769",2,"1","ScnbKXS_13921-HRSCAF-16245_5677245"
"770",2,"1","ScnbKXS_13921-HRSCAF-16245_6861300"
"771",2,"1","ScnbKXS_13921-HRSCAF-16245_7487767"
"772",2,"1","ScnbKXS_13921-HRSCAF-16245_7490294"
"773",2,"1","ScnbKXS_13921-HRSCAF-16245_7728288"
"774",2,"1","ScnbKXS_13921-HRSCAF-16245_7728404"
"775",2,"1","ScnbKXS_13921-HRSCAF-16245_7729136"
"776",2,"1","ScnbKXS_13921-HRSCAF-16245_7729184"
"777",2,"1","ScnbKXS_13921-HRSCAF-16245_7729618"
"778",2,"1","ScnbKXS_13921-HRSCAF-16245_7730473"
"779",2,"1","ScnbKXS_13921-HRSCAF-16245_7820013"
"780",2,"1","ScnbKXS_13921-HRSCAF-16245_8245054"
"781",2,"1","ScnbKXS_13921-HRSCAF-16245_8246864"
"782",2,"1","ScnbKXS_13921-HRSCAF-16245_8251740"
"783",2,"1","ScnbKXS_13921-HRSCAF-16245_8252450"
"784",2,"1","ScnbKXS_13921-HRSCAF-16245_8253007"
"785",2,"1","ScnbKXS_13921-HRSCAF-16245_8361816"
"786",2,"1","ScnbKXS_13921-HRSCAF-16245_8842556"
"787",2,"1","ScnbKXS_13921-HRSCAF-16245_8842557"
"788",2,"1","ScnbKXS_13921-HRSCAF-16245_8937867"
"789",2,"1","ScnbKXS_13921-HRSCAF-16245_8937979"
"790",2,"1","ScnbKXS_13921-HRSCAF-16245_8987746"
"791",2,"1","ScnbKXS_13921-HRSCAF-16245_8988021"
"792",2,"1","ScnbKXS_13921-HRSCAF-16245_9022679"
"793",2,"1","ScnbKXS_13921-HRSCAF-16245_9024256"
"794",2,"1","ScnbKXS_13921-HRSCAF-16245_9025126"
"795",2,"1","ScnbKXS_13921-HRSCAF-16245_9176556"
"796",2,"1","ScnbKXS_13921-HRSCAF-16245_9439834"
"797",2,"1","ScnbKXS_13921-HRSCAF-16245_9722743"
"798",2,"1","ScnbKXS_13921-HRSCAF-16245_10351820"
"799",2,"1","ScnbKXS_14162-HRSCAF-16520_65052426"
"800",2,"1","ScnbKXS_14162-HRSCAF-16520_78254706"
"801",2,"1","ScnbKXS_14162-HRSCAF-16520_78254887"
"802",2,"1","ScnbKXS_14162-HRSCAF-16520_81172265"
"803",2,"1","ScnbKXS_14162-HRSCAF-16520_81174124"
"804",2,"1","ScnbKXS_14162-HRSCAF-16520_81194291"
"805",2,"1","ScnbKXS_14162-HRSCAF-16520_81194415"
"806",2,"1","ScnbKXS_14162-HRSCAF-16520_81195547"
"807",2,"1","ScnbKXS_14162-HRSCAF-16520_81196010"
"808",2,"1","ScnbKXS_14162-HRSCAF-16520_81237414"
"809",2,"1","ScnbKXS_14162-HRSCAF-16520_81239160"
"810",2,"1","ScnbKXS_14162-HRSCAF-16520_81239953"
"811",2,"1","ScnbKXS_14162-HRSCAF-16520_81240965"
"812",2,"1","ScnbKXS_14162-HRSCAF-16520_81244633"
"813",2,"1","ScnbKXS_14162-HRSCAF-16520_81245133"
"814",2,"1","ScnbKXS_14162-HRSCAF-16520_81245466"
"815",2,"1","ScnbKXS_14162-HRSCAF-16520_81245816"
"816",2,"1","ScnbKXS_14162-HRSCAF-16520_81246060"
"817",2,"1","ScnbKXS_14162-HRSCAF-16520_81246061"
"818",2,"1","ScnbKXS_14162-HRSCAF-16520_120641806"
"819",2,"1","ScnbKXS_14162-HRSCAF-16520_120645265"
"820",2,"1","ScnbKXS_14162-HRSCAF-16520_120648087"
"821",2,"1","ScnbKXS_14219-HRSCAF-16584_159601"
"822",2,"1","ScnbKXS_14219-HRSCAF-16584_159673"
"823",2,"1","ScnbKXS_14219-HRSCAF-16584_205103"
"824",2,"1","ScnbKXS_14219-HRSCAF-16584_225969"
"825",2,"1","ScnbKXS_14219-HRSCAF-16584_226037"
"826",2,"1","ScnbKXS_14219-HRSCAF-16584_2111841"
